2.759e-05,0.00026811,0.00092435,0.00085104,0.00062454,0.0011718,0.00072103,0.00012399,1.2865e-05
0.0001587,0.0019005,0.0049726,0.0035313,0.0036998,0.0036459,0.0019103,0.0003431,7.3847e-05
0.0001039,0.00054445,0.0009362,0.001294,0.0012573,0.0012274,0.00080911,0.00012999,4.7821e-05
3.4255e-05,0.00055736,0.0012706,0.00070866,0.0003096,0.00057109,0.00039197,0.00011117,3.0305e-05
5.7256e-06,4.6728e-05,0.00025214,0.00049886,0.00033968,0.00029739,0.00024307,9.5183e-05,2.7724e-05
2.3111e-05,0.00010306,0.00014859,0.000564,0.00064442,0.00079266,0.00047765,0.00016038,3.5026e-05
6.9244e-05,0.00059097,0.0013875,0.0012372,0.0015319,0.0014563,0.00062863,0.0001682,5.9657e-05
0.00013238,0.00070405,0.0013177,0.0020175,0.0025912,0.0019101,0.0017512,0.00061732,0.00010051
0.0008866,0.0050314,0.0070024,0.011503,0.013584,0.0027561,0.0013935,0.0004577,0.00010539
0.00018405,0.0014291,0.0026731,0.0023951,0.0014889,0.0011203,0.00077034,0.00026916,3.7463e-05
0.00051114,0.0016524,0.0015499,0.002442,0.0040698,0.0066782,0.0030551,0.00094294,0.00013674
0.00018696,0.00072599,0.0018381,0.0031672,0.003104,0.0021142,0.001758,0.00041246,5.4053e-05
0.00017416,0.0013991,0.0021348,0.0018972,0.0027207,0.0017309,0.0005732,0.00011989,1.3147e-05
0.00027534,0.0012278,0.0027826,0.0015772,0.000695,0.00049584,0.00032864,9.2433e-05,1.5974e-05
0.00011714,0.00081308,0.001234,0.0012374,0.0020539,0.0026703,0.001465,0.00052096,6.9656e-05
3.1706e-05,0.0002286,0.00026459,0.00042366,0.00069739,0.00066788,0.00037988,9.3875e-05,1.9698e-05
4.0896e-05,0.00016849,0.0002199,0.00021324,0.0004386,0.0011202,0.0007647,0.00020782,3.2721e-05
2.0356e-05,0.00022741,0.00063783,0.00068428,0.00092402,0.00049207,0.00044805,0.0002038,3.1558e-05
0.00013469,0.00098164,0.00072433,0.00043613,0.0004205,0.00021107,0.00011431,3.5868e-05,5.1898e-06
3.5463e-05,0.00037085,0.0010845,0.00073532,0.00057953,0.0006403,0.00038888,0.00018582,2.5595e-05
0.00010595,0.00039596,0.00075317,0.00097731,0.0010484,0.00045016,0.00028548,0.00014804,2.7485e-05
0.00011221,0.00053419,0.00060607,0.0006284,0.00058218,0.00048976,0.00023581,0.00010063,2.0964e-05
5.4283e-06,5.0354e-05,0.00029366,0.00047616,0.0002346,0.00043528,0.0003042,5.4728e-05,6.8348e-06
5.317e-06,5.7718e-05,0.00017332,0.00053805,0.00042215,0.00025691,0.00019133,6.1523e-05,8.103e-06
2.7335e-05,7.1164e-05,0.00012199,0.0002737,0.00023087,7.1635e-05,2.9524e-05,7.5277e-06,9.8644e-07
3.789e-05,0.00018323,0.00023966,0.00034302,0.00047854,0.00035494,0.00027572,7.2373e-05,1.2257e-05
0.0001145,0.0006977,0.0022445,0.0010746,0.00032641,0.00033229,0.00017495,6.2585e-05,1.5233e-05
0.00017117,0.00064684,0.0013626,0.0012518,0.0018339,0.00089219,0.00031972,5.5764e-05,1.2389e-05
0.00015227,0.00075704,0.0014693,0.0017774,0.0016488,0.0021252,0.0012385,0.00028835,3.9339e-05
0.00019458,0.0004466,0.00046241,0.00023614,0.00027841,0.00012686,8.4054e-05,3.2864e-05,6.8595e-06
0.00010738,0.00029757,0.00038238,0.00042354,0.0005338,0.00077094,0.00056364,0.00021914,3.9302e-05
0.00012169,0.00029767,0.00038008,0.00060528,0.0012378,0.00049845,0.00040762,0.00020496,3.1909e-05
0.00024686,0.0011695,0.0023779,0.0030307,0.001763,0.0010365,0.0010181,0.00040152,6.3789e-05
0.00012966,0.00048231,0.0005609,0.00037822,0.00057887,0.00058759,0.00022744,6.9531e-05,1.3653e-05
2.4862e-05,0.00014028,0.00024761,0.00031491,0.00060036,0.00069139,0.00031022,6.9831e-05,9.804e-06
3.8041e-05,0.00011101,0.00014547,0.00016558,0.00036866,0.00037767,0.00025429,5.2494e-05,5.6554e-06
1.7204e-05,0.00013533,0.00075524,0.00093386,0.00039832,0.0005114,0.00042895,0.00017702,5.2033e-05
6.2242e-05,0.00076622,0.0018295,0.0019754,0.00093096,0.0014501,0.00068295,0.0001685,2.7185e-05
4.9616e-05,0.00020555,0.00075571,0.00081128,0.00044136,0.00040644,0.0002985,0.00010967,1.5079e-05
5.8254e-06,6.9519e-05,0.00012832,0.00015615,0.0001645,0.0002152,0.00017061,0.00011084,1.6884e-05
2.269e-05,0.00021565,0.00065071,0.00071847,0.00046322,0.00037517,0.00035613,0.00012451,1.8019e-05
3.3195e-06,1.813e-05,9.5662e-05,0.0002566,0.00019312,0.00014295,0.00013483,4.9039e-05,6.576e-06
2.5999e-05,9.0855e-05,0.00014489,0.00037627,0.00042663,0.00025642,0.00020995,8.4412e-05,1.8186e-05
4.5135e-05,0.00026658,0.00049185,0.00046351,0.00060518,0.0006326,0.00034292,9.9356e-05,1.6645e-05
0.00024337,0.0011193,0.0026724,0.0031462,0.003219,0.0027214,0.0014357,0.00057095,0.00017342
0.0011553,0.0057398,0.003732,0.0046523,0.0043337,0.0032829,0.0018302,0.0004843,0.0001235
0.0010194,0.0032205,0.0029252,0.0022904,0.0029024,0.0021562,0.0025511,0.0011214,0.00031329
0.0015115,0.0056979,0.0066051,0.0070542,0.0080163,0.0060717,0.0033824,0.0011316,0.00024583
0.002672,0.0074138,0.011771,0.012897,0.0070319,0.0080464,0.0068591,0.001981,0.00044567
0.00020307,0.0025766,0.0027521,0.001422,0.00060282,0.0004865,0.00020732,0.00011144,8.9542e-06
0.0011273,0.0069796,0.01358,0.012404,0.011068,0.007046,0.0017628,0.00016979,1.966e-05
0.00085342,0.0021895,0.0037583,0.0040347,0.0027897,0.003265,0.0023355,0.0014063,0.00027881
0.00019237,0.00059857,0.0017987,0.0031799,0.0029362,0.0011407,0.00089268,0.00060036,7.6897e-05
0.00083904,0.007323,0.0086574,0.0042534,0.0038629,0.0022108,0.00063093,6.2242e-05,5.0715e-06
0.00068426,0.0029656,0.010235,0.005581,0.0034541,0.0014211,0.00035151,0.000159,2.4706e-05
0.00033546,0.001811,0.0029683,0.0029505,0.0028317,0.0022044,0.0011209,0.00078683,0.00012704
4.3785e-05,0.00023518,0.00043066,0.00099971,0.00099781,0.00042586,0.00016517,0.0001905,2.865e-05
6.9289e-05,0.00024482,0.00035871,0.00037735,0.00039788,0.00069182,0.00083102,0.00045241,5.086e-05
3.2182e-05,0.00032714,0.0010642,0.00096177,0.0013452,0.0006975,0.00039203,0.00041116,4.9941e-05
0.00025831,0.00085197,0.0013364,0.0021139,0.001242,0.00095049,0.00035749,6.3471e-05,1.0631e-05
0.0002075,0.002243,0.0045691,0.0060682,0.0022244,0.00092081,0.0003478,0.00019975,3.5532e-05
0.00035354,0.002975,0.0015498,0.0011772,0.00068297,0.00046126,0.00011325,5.7544e-05,9.3023e-06
0.00014424,0.0016642,0.0030809,0.0021687,0.0020513,0.00073702,0.00075712,0.00029171,3.7379e-05
0.00010269,0.00038719,0.00063724,0.0010203,0.00081617,0.00060702,0.00078305,0.00030565,3.8398e-05
2.3561e-05,0.00027053,0.00041971,0.00072554,0.00068803,0.00054327,0.00023732,0.00014873,2.2149e-05
0.00023989,0.00091545,0.0011843,0.0021591,0.0023894,0.0010186,0.0003271,0.00012168,2.0459e-05
0.0004587,0.001832,0.0013293,0.00057945,0.00029338,0.00019101,0.00022458,6.8987e-05,3.2373e-05
1.0141e-05,7.7165e-05,0.00027662,0.00063191,0.00042938,0.00029976,0.00014808,6.5149e-05,9.8229e-06
3.3581e-05,0.00010914,0.00023369,0.00050726,0.00020388,0.00019598,4.5985e-05,3.8744e-05,8.8932e-06
3.4157e-05,0.00051042,0.0010542,0.0010602,0.00071771,0.00018685,0.00012205,5.9395e-05,2.0538e-05
6.8442e-05,0.0002744,0.00044235,0.00044418,0.00023027,0.00025258,0.00026592,8.1485e-05,1.0776e-05
5.3504e-05,0.00025111,0.00041654,0.00046702,0.0004709,0.00037302,0.000266,8.2804e-05,1.5479e-05
0.00014221,0.0011936,0.0030168,0.0015206,0.00032755,0.00021845,0.00024604,0.00016039,2.7474e-05
0.00035601,0.00098128,0.0010838,0.0018372,0.0013322,0.00082338,0.00033396,4.683e-05,1.4287e-05
0.00012586,0.00058125,0.0012405,0.0011245,0.0010587,0.00113,0.00084044,0.00037037,7.9453e-05
0.00028453,0.0003294,0.00047346,0.0003048,0.00040248,0.00019921,0.00012706,6.0368e-05,2.2032e-05
0.00015484,0.00046658,0.00061492,0.00072128,0.0010811,0.0014039,0.00057811,0.00022144,7.1277e-05
0.00016739,0.00048282,0.00054958,0.00084877,0.0013776,0.00085852,0.00045192,0.00034085,5.1889e-05
0.00022624,0.00096186,0.0013204,0.0020065,0.0021862,0.0012931,0.00095829,0.00035797,9.4044e-05
0.00011989,0.00038674,0.00040172,0.00044437,0.00050945,0.00039178,0.00017491,7.1364e-05,2.3462e-05
1.6621e-05,0.00014331,0.00056347,0.00064483,0.00058793,0.00028899,0.00029675,0.00012001,2.6454e-05
4.2906e-05,0.0001208,0.0001272,0.00025993,0.00060756,0.00047043,0.00018037,0.00012807,1.892e-05
2.8607e-05,0.00026466,0.00086536,0.0014064,0.00055061,0.00062725,0.00029113,0.00013531,4.3295e-05
0.0001089,0.0023316,0.0049475,0.0018883,0.0014235,0.0011336,0.00058914,0.00026223,3.3092e-05
8.702e-05,0.00031343,0.00064139,0.00075464,0.00039734,0.00026675,0.00020945,0.00014694,1.8052e-05
3.1456e-05,0.00028339,0.00053305,0.00057527,0.00017089,0.00040168,0.00030909,9.1149e-05,2.6269e-05
3.5987e-06,4.6658e-05,0.00025172,0.00045313,0.0005556,0.00016156,0.00011355,0.00014019,2.0272e-05
1.8174e-05,7.8148e-05,0.00012404,0.00039822,0.00066204,0.0005561,0.00033026,0.00012144,2.7999e-05
6.0209e-05,0.00037185,0.00068972,0.00112,0.0011941,0.00072113,0.00029871,0.00031229,4.1111e-05
1.3846e-05,0.00014192,0.00026601,0.00019871,0.00014171,7.9129e-05,3.553e-05,1.496e-05,2.0694e-06
7.1496e-05,0.00013872,0.00015491,0.000279,0.00017716,0.00012078,7.2884e-05,3.4333e-05,5.5059e-06
0.00012906,0.00033285,0.00026704,0.00040454,0.00028819,0.00019767,0.00011558,4.6037e-05,6.2986e-06
0.00088288,0.001738,0.00065956,0.0012012,0.00071375,0.00014723,0.00010607,4.514e-05,6.5892e-06
2.2746e-05,0.00012281,0.00015364,0.00035361,0.00037823,0.00013246,3.728e-05,1.4189e-05,2.8994e-06
0.00014939,0.0011824,0.00083033,0.00031824,0.00018141,9.7352e-05,4.7689e-05,1.0088e-05,1.5158e-06
8.492e-06,7.3726e-05,0.00020407,0.00020828,0.00031612,0.00025372,6.1319e-05,1.842e-05,3.6671e-06
9.2789e-06,0.00017551,0.00041816,0.00026852,0.00020341,0.00021979,7.5948e-05,2.2063e-05,4.889e-06
1.5393e-05,0.00016322,0.00041672,0.0001762,0.00039132,0.0003311,0.00018068,7.372e-05,1.3528e-05
1.6381e-05,0.00015429,0.00026818,0.00020937,9.9969e-05,5.1393e-05,2.0462e-05,8.5904e-06,1.0252e-06
5.4769e-05,0.00019212,0.00048153,0.00029626,0.00014711,5.1115e-05,1.801e-05,7.4071e-06,3.6244e-06
9.4848e-06,7.2779e-05,0.00021578,0.00014166,6.5649e-05,3.5555e-05,1.5073e-05,2.6036e-06,8.9545e-07
9.8729e-06,3.6407e-05,7.3949e-05,9.4447e-05,7.8479e-05,6.6623e-05,2.0618e-05,1.3746e-05,2.8275e-06
